,Item serial Id,Serial,Cost Center,Cost of sales type,Input date,Price,Recovery,Month,Owner,Dept,S.Dept,S.Unit,Type,Year,jdate,month,year,month year
14408,403895066,2F32A0AD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,6146788,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14409,403895104,DD8F1E27,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,6146788,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14410,403933349,8A6A47A1,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,750500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14411,404399480,FF305F54,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,16064220,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14412,404401562,E2CC958D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,2144000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14413,404730888,F68D18B7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010319,11000000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-19 00:00:00,3,1401,1401-3
14414,404730996,416133C1,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,11000000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14415,405001782,5CBA0FCA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010221,2706423,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-21 00:00:00,2,1401,1401-2
14416,405124557,2DB2B3C0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,7000000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
14417,405152521,D8819585,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,3853212,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
14418,405179574,464D75BB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,16800000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
14419,405362959,9A4439CD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010224,5850000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-24 00:00:00,2,1401,1401-2
14420,405427282,0272A9BD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,10240981,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14421,405432548,5712B569,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,19112844,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14422,405438823,554E725B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,6445825,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14423,406068340,675C6854,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,16800000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14424,406074452,0FA72A43,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,16200000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14425,406082348,9A8ECF60,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010416,17200000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-16 00:00:00,4,1401,1401-4
14426,407362860,C02F4EF2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,3166000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14427,407434825,87424FEE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,22926606,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
14428,407612228,37E2BF77,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010222,5963303,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-22 00:00:00,2,1401,1401-2
14429,407613861,EAB9B211,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,54128440,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14430,407660615,AE04CED3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010301,3807000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-01 00:00:00,3,1401,1401-3
14431,407759779,B85CC66E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,2490000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14432,407765165,2DC63CE1,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010301,1422000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-01 00:00:00,3,1401,1401-3
14433,407947619,407947619,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,9000000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
14434,408615180,0A18E06D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,2889910,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14435,408703454,876D27AC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010228,4009175,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-28 00:00:00,2,1401,1401-2
14436,408703661,63A890A4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,4009175,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14437,408703972,D16BEF60,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010311,4009175,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-11 00:00:00,3,1401,1401-3
14438,408703976,9B29B55B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010222,4009175,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-22 00:00:00,2,1401,1401-2
14439,408737739,245BABCA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010326,2415000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-26 00:00:00,3,1401,1401-3
14440,408738789,F3146861,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,2415000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14441,409602869,747DEE4E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,6661927,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14442,409603809,32FAAE93,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,6661927,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14443,409603885,68499E2A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010305,6661927,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-05 00:00:00,3,1401,1401-3
14444,409627246,CFA6A95B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,3685321,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14445,409824865,A3BA270E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,7800000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14446,409875643,F8B2EF58,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,11339450,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
14447,410101412,602B5058,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,2290000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
14448,410456106,42B246ED,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,7695000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
14449,410456115,F572102D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010320,7695000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-20 00:00:00,3,1401,1401-3
14450,410511724,F4D9A5BB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,1890000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14451,410548914,A9EEC913,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010229,550000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-29 00:00:00,2,1401,1401-2
14452,411373383,322F0A69,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,361000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14453,411501269,3A239AB5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010325,4009174,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-25 00:00:00,3,1401,1401-3
14454,411501558,E76BB622,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,4009174,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14455,411675406,FFCD2D89,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,5137615,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
14456,411675410,C077F800,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,5137615,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14457,411675442,90CE192F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,8990826,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
14458,411853954,8984BD47,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,2560000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
14459,411855457,40D6F453,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,3200000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
14460,411929546,2EA6F803,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,1996000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14461,412374066,28440B6A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,6106422,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14462,412375613,9CC3EEDB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,6011009,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14463,412406126,DC09EEFD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,1410000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14464,412781924,9495E28B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,3200000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14465,412812362,D578B2F3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010325,1690000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-25 00:00:00,3,1401,1401-3
14466,412812401,7C13E050,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,1690000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14467,412816824,44731031,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,3200000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14468,413078567,6F511F9E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010404,17431193,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-04 00:00:00,4,1401,1401-4
14469,413341279,8C83E926,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,1237500,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14470,413420922,97BBFE58,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,13844037,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14471,414303671,CBECE3CA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,4724771,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
14472,414343436,2CD3EFE5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,9000000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14473,414515556,B48653F7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010307,3980000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-07 00:00:00,3,1401,1401-3
14474,414786672,49C773D8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,7711385,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14475,414871202,4777118C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,1,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14476,415037288,82D57EF4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010326,1350000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-26 00:00:00,3,1401,1401-3
14477,415362462,396E2531,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,5229358,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
14478,415362466,82F78BC7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,5229358,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
14479,415364921,5AA9D02E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010411,4220183,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-11 00:00:00,4,1401,1401-4
14480,415364948,1798D668,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010328,4220183,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-28 00:00:00,3,1401,1401-3
